id;chan_id;val;dtime
19189897;201;23,6;2020-01-02 20:45:11.267
19190224;201;23,5;2020-01-02 21:00:08.807
19190475;201;23,4;2020-01-02 21:15:06.507
19190781;201;23,3;2020-01-02 21:30:05.843
19191189;201;23,2;2020-01-02 21:45:08.580
19191529;201;23,1;2020-01-02 22:00:11.220
19191845;201;23,1;2020-01-02 22:15:08.733
19192170;201;22,9;2020-01-02 22:30:08.983
19192502;201;23;2020-01-02 22:45:09.080
19192834;201;22,8;2020-01-02 23:00:09.260
19193144;201;23;2020-01-02 23:15:08.467
19193517;201;22,8;2020-01-02 23:30:13.713
19193798;201;22,9;2020-01-02 23:45:08.730
19194165;201;22,8;2020-01-03 00:00:13.823
19194457;201;22,9;2020-01-03 00:15:08.870
19194775;201;22,9;2020-01-03 00:30:09.060
19195104;201;23,1;2020-01-03 00:45:09.170
19195426;201;23,1;2020-01-03 01:00:08.287
19195751;201;23,3;2020-01-03 01:15:08.357
19196079;201;23,3;2020-01-03 01:30:08.477
19196417;201;23,4;2020-01-03 01:45:11.127
19196651;201;23,5;2020-01-03 02:00:06.163
19197064;201;23,4;2020-01-03 02:15:08.887
19197392;201;23,5;2020-01-03 02:30:09.063
19197719;201;23,5;2020-01-03 02:45:09.120
19198041;201;23,6;2020-01-03 03:00:08.293
19198401;201;23,5;2020-01-03 03:15:13.457
19198696;201;23,5;2020-01-03 03:30:08.540
19199061;201;23,4;2020-01-03 03:45:16.190
19199342;201;23,6;2020-01-03 04:00:08.693
19199671;201;23,5;2020-01-03 04:15:08.863
19199905;201;23,7;2020-01-03 04:30:05.857
19200242;201;23,6;2020-01-03 04:45:06.033
19200657;201;23,7;2020-01-03 05:00:08.690
19200981;201;23,7;2020-01-03 05:15:08.830
19201318;201;23,8;2020-01-03 05:30:11.513
19201565;201;23,8;2020-01-03 05:45:06.603
19201963;201;23,7;2020-01-03 06:00:09.253
19202288;201;23,6;2020-01-03 06:15:08.393
19202623;201;23,4;2020-01-03 06:30:08.403
19202952;201;23,3;2020-01-03 06:45:08.567
19203295;201;23,1;2020-01-03 07:00:11.240
19203609;201;23,1;2020-01-03 07:15:08.797
19203938;201;23,1;2020-01-03 07:30:08.930
19204268;201;23,2;2020-01-03 07:45:09.047
19204628;201;23;2020-01-03 08:00:14.287
19204932;201;23,1;2020-01-03 08:15:13.390
