id;chan_id;val;dtime
19204267;202;26,3;2020-01-03 07:45:09.017
19204627;202;25,7;2020-01-03 08:00:14.270
19204930;202;26;2020-01-03 08:15:13.373
19205269;202;25,7;2020-01-03 08:30:13.533
19205565;202;26,1;2020-01-03 08:45:11.167
19205805;202;26,2;2020-01-03 09:00:06.227
19206208;202;25,9;2020-01-03 09:15:08.887
19206455;202;25,8;2020-01-03 09:30:06.503
19206790;202;25,5;2020-01-03 09:45:06.617
19207199;202;25,4;2020-01-03 10:00:10.820
19207519;202;25,5;2020-01-03 10:15:08.477
19207835;202;25,7;2020-01-03 10:30:08.687
19208162;202;25,6;2020-01-03 10:45:08.737
19208498;202;25,7;2020-01-03 11:00:08.823
19208852;202;25,6;2020-01-03 11:15:13.947
19209152;202;25,8;2020-01-03 11:30:09.033
19209372;202;25,8;2020-01-03 11:45:05.690
19209704;202;25,9;2020-01-03 12:00:05.870
19210110;202;25,9;2020-01-03 12:15:08.503
19210365;202;26;2020-01-03 12:30:06.260
19210804;202;25,9;2020-01-03 12:45:16.437
19211093;202;26;2020-01-03 13:00:09.010
19211338;202;26,2;2020-01-03 13:15:05.670
19211789;202;26,2;2020-01-03 13:30:13.570
19212068;202;26,1;2020-01-03 13:45:08.667
19212412;202;26,2;2020-01-03 14:00:08.807
19212736;202;26,3;2020-01-03 14:15:08.910
19213063;202;26,3;2020-01-03 14:30:09.107
19213309;202;26,2;2020-01-03 14:45:06.663
19213702;202;26,4;2020-01-03 15:00:08.377
19214031;202;26,4;2020-01-03 15:15:08.477
19214376;202;26,3;2020-01-03 15:30:11.190
19214684;202;26,1;2020-01-03 15:45:08.770
19215008;202;26;2020-01-03 16:00:08.907
19215275;202;25,7;2020-01-03 16:15:06.547
19215673;202;25,9;2020-01-03 16:30:08.270
19216004;202;26;2020-01-03 16:45:08.483
19216332;202;26,1;2020-01-03 17:00:08.587
19216663;202;26,1;2020-01-03 17:15:08.740
19216986;202;26,2;2020-01-03 17:30:08.927
19217328;202;26,2;2020-01-03 17:45:14.063
19217625;202;26,3;2020-01-03 18:00:09.090
19217957;202;26,4;2020-01-03 18:15:11.700
19218277;202;26,4;2020-01-03 18:30:08.497
19218594;202;26,5;2020-01-03 18:45:08.643
19218923;202;26,5;2020-01-03 19:00:08.833
19219175;202;26,6;2020-01-03 19:15:06.473
19219487;202;26,5;2020-01-03 19:30:05.700
19219907;202;26,4;2020-01-03 19:45:10.887
19220227;202;26,4;2020-01-03 20:00:08.487
19220596;202;26,4;2020-01-03 20:15:13.643
19220815;202;26,4;2020-01-03 20:30:06.280
19221212;202;26,3;2020-01-03 20:45:08.950
19221463;202;26,3;2020-01-03 21:00:06.400
19221869;202;26,4;2020-01-03 21:15:11.550
19222109;202;26,5;2020-01-03 21:30:05.637
19222516;202;26,5;2020-01-03 21:45:08.407
19222847;202;26,4;2020-01-03 22:00:08.520
19223099;202;26,3;2020-01-03 22:15:06.133
19223510;202;26,2;2020-01-03 22:30:11.407
19223755;202;26;2020-01-03 22:45:06.683
19224186;202;25,7;2020-01-03 23:00:13.423
19224483;202;25,7;2020-01-03 23:15:08.587
19224821;202;25,6;2020-01-03 23:30:11.280
19225132;202;25,3;2020-01-03 23:45:08.850
19225380;202;25,1;2020-01-04 00:00:06.410
19225787;202;24,8;2020-01-04 00:15:11.607
19226105;202;24,5;2020-01-04 00:30:09.250
19226465;202;24;2020-01-04 00:45:15.913
19226680;202;23,7;2020-01-04 01:00:05.990
19227130;202;23,3;2020-01-04 01:15:16.277
19227421;202;23;2020-01-04 01:30:08.940
19227672;202;22,6;2020-01-04 01:45:06.540
19228086;202;22,4;2020-01-04 02:00:11.717
19228400;202;22,1;2020-01-04 02:15:08.333
19228725;202;22;2020-01-04 02:30:08.543
19229049;202;21,8;2020-01-04 02:45:08.620
19229387;202;21,7;2020-01-04 03:00:11.293
19229627;202;21,6;2020-01-04 03:15:06.403
19229939;202;21,6;2020-01-04 03:30:05.713
19230362;202;21,6;2020-01-04 03:45:10.897
19230671;202;21,5;2020-01-04 04:00:08.583
19230991;202;21,5;2020-01-04 04:15:08.720
19231323;202;21,6;2020-01-04 04:30:08.940
19231652;202;21,7;2020-01-04 04:45:09.080
19231909;202;21,9;2020-01-04 05:00:06.570
19232215;202;22;2020-01-04 05:15:05.750
19232551;202;22,1;2020-01-04 05:30:05.817
19232971;202;22,3;2020-01-04 05:45:11.063
19233293;202;22,6;2020-01-04 06:00:08.597
19233609;202;22,7;2020-01-04 06:15:08.750
19233937;202;22,8;2020-01-04 06:30:08.833
19234189;202;27,3;2020-01-04 06:45:06.370
19234601;202;26,8;2020-01-04 07:00:08.980
19234919;202;25,5;2020-01-04 07:15:09.057
19235241;202;24,5;2020-01-04 07:30:10.733
19235564;202;23,9;2020-01-04 07:45:08.510
19235894;202;23,7;2020-01-04 08:00:08.723
19236141;202;23,5;2020-01-04 08:15:06.383
19236558;202;23,5;2020-01-04 08:30:11.650
19236866;202;23,3;2020-01-04 08:45:08.350
19237203;202;23,2;2020-01-04 09:00:08.473
19237532;202;22,9;2020-01-04 09:15:08.640
19237875;202;22,8;2020-01-04 09:30:11.350
19238203;202;23,2;2020-01-04 09:45:11.460
19238518;202;24,1;2020-01-04 10:00:09.070
19238853;202;23,5;2020-01-04 10:15:09.203
19239170;202;23,4;2020-01-04 10:30:08.343
19239491;202;23,7;2020-01-04 10:45:08.513
19239809;202;23,6;2020-01-04 11:00:08.680
19240161;202;23,7;2020-01-04 11:15:11.343
19240400;202;23,5;2020-01-04 11:30:06.423
19240803;202;23,3;2020-01-04 11:45:09.110
19241133;202;23;2020-01-04 12:00:09.177
19241464;202;23,1;2020-01-04 12:15:10.753
19241693;202;23,1;2020-01-04 12:30:05.910
19242118;202;23,2;2020-01-04 12:45:11.123
19242353;202;23;2020-01-04 13:00:06.043
19242757;202;23;2020-01-04 13:15:08.633
19243088;202;22,7;2020-01-04 13:30:08.840
19243408;202;22,8;2020-01-04 13:45:08.983
19243729;202;22,7;2020-01-04 14:00:09.137
19244063;202;22,7;2020-01-04 14:15:08.250
19244309;202;22,7;2020-01-04 14:30:06.027
19244721;202;22,7;2020-01-04 14:45:11.233
19245061;202;22,6;2020-01-04 15:00:11.393
19245384;202;22,6;2020-01-04 15:15:09.100
19245621;202;22,5;2020-01-04 15:30:05.787
19246032;202;22,4;2020-01-04 15:45:08.497
19246349;202;22,3;2020-01-04 16:00:08.600
19246691;202;22,3;2020-01-04 16:15:11.373
19247014;202;22,3;2020-01-04 16:30:09.040
19247348;202;22,3;2020-01-04 16:45:10.763
19247666;202;22,3;2020-01-04 17:00:08.507
19247997;202;22,3;2020-01-04 17:15:08.623
19248326;202;22,3;2020-01-04 17:30:08.650
19248574;202;22,3;2020-01-04 17:45:06.263
19248978;202;22,3;2020-01-04 18:00:08.937
19249237;202;22,4;2020-01-04 18:15:06.580
19249633;202;22,5;2020-01-04 18:30:08.323
19249962;202;22,5;2020-01-04 18:45:08.450
19250208;202;22,5;2020-01-04 19:00:06.087
19250654;202;22,2;2020-01-04 19:15:16.360
19250946;202;22,2;2020-01-04 19:30:08.993
19251196;202;22,3;2020-01-04 19:45:06.533
